N,P,K,temperature,humidity,ph,rainfall,label
129,6,151,33.402116298440205,84.25150678686532,8.767760185644036,235.95912070662422,Cotton
83,128,166,23.425596891976298,15.199615607504384,3.7686254479584385,123.25390153411853,Grapes
21,28,84,37.457505607723135,70.5122201592695,6.514930244508884,30.950465283332893,Moth Beans
26,78,108,11.643400489953724,45.3980771399353,6.046899559688534,120.98243764028527,Wheat
80,26,187,17.64952022631297,66.58855733385113,5.4849422149811335,189.75868475621724,Apple
125,43,150,27.436152919185854,73.85870100106378,6.388555040986223,53.15154661544771,Cotton
91,24,38,19.02020055941682,43.452868850022156,5.958842783526256,276.8815888956108,Rice
20,45,93,35.90847851783912,23.284770537531855,6.266936959223458,41.59293088984913,Moth Beans
46,112,129,10.716281774792273,19.989544626350845,9.767275939895313,278.5418681136202,Rice
100,88,49,24.842825496180165,64.64849794037912,4.067251038397317,216.58422998612085,Rice
83,115,138,26.053295007937344,58.77636042113359,9.402277566967872,111.65998476514861,Maize
5,70,25,27.859661214294945,77.8292867844174,6.573514966214571,128.62859666312792,Maize
130,57,126,16.26545372128898,57.83725386033859,7.491950371197063,225.94500339570288,Cotton
0,38,74,19.445339683580045,50.3303379426556,8.813170986353242,187.20896604497565,Maize
57,71,100,33.43547146621735,48.23549732831585,5.8069633865552355,206.71673216447476,Rice
123,138,109,14.492328853928669,16.274433623399403,6.254700211762988,128.18776339074742,Cotton
14,31,52,32.94454113746217,42.857919345912514,6.1209182737837695,155.6121479425125,Maize
63,14,43,25.229538348760077,97.9377335471065,5.898278544228863,295.18316056253434,Rice
24,77,35,31.0558753268672,89.12577955552963,9.423387658540129,79.47055799892152,Maize
23,100,14,29.63733509489337,42.32651376494272,8.805151303635277,136.16401985315252,Maize
11,52,34,14.859335665238468,64.55040483570801,4.197599935123047,101.12684614556291,Wheat
17,74,22,25.409331903869088,86.86752011605248,4.191989455853415,232.70099990227826,Rice
14,104,192,34.1375160619087,51.9495929605059,6.238364895059144,232.39550993507035,Apple
26,63,92,21.417794114616335,15.544376282512982,4.131407211089978,101.29983815727606,Coffee
71,6,129,37.02445049052085,20.407899716403044,7.4621958097351655,42.62650802396925,Moth Beans
59,69,77,22.004680922970167,57.89377403598877,4.419626286475097,23.178284114872724,Coffee
92,87,19,12.969340590702235,97.37178630812554,6.843188889387527,138.83124824141098,Wheat
52,14,8,20.171492658268058,73.61602063082262,3.546207660823794,134.0738512253443,Coffee
7,57,195,36.58971026660369,20.09879246371698,5.526216629840939,294.7723862618819,Apple
78,83,172,18.135848800723743,30.2850353181002,7.834020631504995,150.60497704395493,Apple
26,63,13,34.148466268118234,80.3337903166491,6.59784921745823,91.28430674196693,Maize
49,52,113,34.53251990511119,86.36381935623704,9.760924710393525,267.76178460674794,Rice
130,127,141,19.025446510493264,67.12173441221881,9.094264294823748,156.5168900036948,Cotton
92,26,158,11.23112361507846,69.42039258816422,5.7980529858761685,186.57082658854063,Apple
23,104,136,29.957090947437493,16.437020732971078,3.7911138654225573,46.59590149904312,Coffee
59,102,20,17.896159131208393,85.25360232400973,8.91200832073612,126.45076123767718,Maize
121,29,147,31.661369536321114,81.79166790269134,9.331899586013897,282.4941815037127,Cotton
130,32,103,21.725521569204645,36.27702239288786,8.752015317881835,183.88249680076828,Cotton
45,117,125,22.96978887640455,74.9461979170336,4.318879621886495,115.77151572960435,Coffee
14,49,56,31.514954677057275,32.47749615254983,9.886656860238642,193.9354762155829,Maize
16,72,73,19.965009266999537,17.468393850430118,5.154939017937752,273.09428290271626,Rice
125,11,9,21.739318483429106,31.297742662772446,8.134911441973568,96.16938693138003,Cotton
83,53,24,19.78476168807297,29.362083400869757,9.311423208548618,160.42244773484748,Maize
8,141,83,19.526343046096574,43.04632771919687,5.008397531716541,286.516001787468,Grapes
62,87,150,24.157640045522616,49.9866567570894,9.312854749933223,67.92612783696984,Maize
116,133,115,32.4169437794336,57.73434466880288,5.480682106847149,220.06657131588582,Grapes
129,142,6,19.363634708138925,55.00083329371622,9.749044623257959,190.8257202804291,Cotton
87,77,97,24.108237839701914,37.278016113014885,5.300064130435038,208.94968645709648,Rice
71,50,17,28.385237902923944,16.508677497370403,9.601989278450144,117.63905732558437,Chickpea
138,110,8,16.667631832066725,66.03873951239495,3.8426857657131195,107.25846582848665,Cotton
63,36,174,16.903665903149864,48.03405536687248,8.039340874686804,210.210288423567,Apple
71,10,113,36.05566330908488,39.68580553532928,6.905511256556824,79.9210332590636,Moth Beans
20,78,78,29.92720954126779,88.55692968342406,6.558413293585476,136.66401907080342,Maize
17,118,193,25.65385094572062,78.21992447064174,4.930363611237376,72.31255160271121,Apple
63,31,99,27.71342558908187,87.76783716003003,8.015813054569549,22.30874583228567,Maize
81,58,109,9.655543738619818,56.568520345271644,4.721180745256365,289.6759460905833,Rice
109,89,12,26.84860659440155,25.260087682902864,7.038187494302517,140.0134280664845,Maize
94,131,71,23.677659098146698,73.87504350642942,5.120770323457605,289.47919280871145,Grapes
31,115,195,24.735890649559522,31.722345074597072,9.61597683060068,59.00993849545565,Apple
10,19,114,19.295175743459858,51.945751541887645,3.683239640548178,183.2879646891811,Coffee
44,136,13,11.179037813217903,19.59006784960441,4.778260992711914,75.8707811159646,Grapes
32,97,121,14.445505621471924,84.97652260837648,5.050787880879666,239.64060729579037,Rice
101,127,15,36.56174562581002,24.83089513008505,6.150034084914026,237.8694308755511,Grapes
135,77,103,20.734027218311272,91.66638560624064,4.989473547968343,51.30478743292868,Cotton
10,96,46,22.42714815026123,88.32383179449391,6.644634177720226,273.5539178996362,Rice
87,21,145,10.339125863720419,53.954117741775164,9.08377934885465,74.10704192249645,Wheat
40,47,168,9.896933902684234,78.0156655701432,8.057205897018694,190.40770096184218,Apple
75,125,124,29.741698253765325,67.27227634836117,7.211756675424711,294.00614638438174,Grapes
120,45,145,24.51236419233645,83.06450524104606,4.06962033908915,265.30623666504914,Rice
45,43,16,23.654214739114988,51.13523866758844,7.941549493691364,285.92477214000496,Rice
79,117,41,15.899236288341926,81.5795296450141,4.565051419590015,115.2424583986372,Coffee
53,115,78,30.54672136359373,53.771286267602726,8.532751270154868,49.350028537010814,Maize
85,51,77,13.712508109967963,94.92305775448027,5.10036325446498,72.36043077446712,Wheat
91,67,56,14.346094514901786,55.828000670962695,6.169111861253766,159.13758083129864,Wheat
96,114,203,22.252795403369646,53.78525738630074,5.743009294834739,240.51785055998354,Apple
1,73,134,17.159371973668677,81.5161800944621,8.996409053919084,61.74271308311731,Maize
32,47,60,16.025919052007875,84.65568149143206,4.309884535765812,203.40536596849046,Rice
76,38,64,27.640939220957286,61.686063831620686,7.120127247262648,109.9545739229843,Maize
115,44,27,27.8083749603815,29.462611960576485,4.4091943004355985,114.85417612501867,Coffee
102,65,107,32.87589843815793,54.22720786235184,8.010693351245994,204.01312898390353,Rice
102,66,44,20.9970901556109,97.25423525023234,9.29250001788468,149.8258386302352,Maize
89,62,68,10.934084657963588,78.75681260136992,6.281488984750422,245.74525546122632,Rice
121,79,89,16.791058439706564,83.75998393360537,6.623790465695846,63.34534568626592,Cotton
105,20,155,37.416159525347055,16.82299289845465,9.43550615348968,239.60561899523668,Apple
118,86,161,26.2107503967949,54.23591378653775,6.834344887355886,37.857398959963,Apple
48,98,183,29.524322876189792,69.60941749454976,6.62063000351719,73.94697870827818,Apple
103,52,201,9.014848625062106,85.38281079201442,7.201306257307547,202.40962063188,Apple
60,142,93,23.93160737972961,18.237534208118348,7.9110703127228925,257.66933251007777,Grapes
122,86,35,9.895836799928652,87.30974416520108,4.184053600557001,90.24493651153904,Cotton
133,42,182,25.42152219307028,61.16248055980441,8.755107377545702,110.9592664204378,Cotton
8,131,24,35.6865088093734,30.969001469541155,6.28723217570086,169.3195680237137,Grapes
5,23,187,37.077838610611906,41.2839486146742,3.9630304633439075,78.81724020402605,Apple
72,67,134,24.584138121356588,38.24594145063423,8.531569082868565,245.50144072132656,Rice
102,81,157,22.179580313364706,59.65387694880892,5.912479818792141,235.0709873116015,Apple
40,135,17,36.39449915205603,18.44496847235734,4.142351968608345,60.39109592648729,Grapes
113,106,126,28.4694070943035,27.63410963099342,7.556185853076804,148.94466544502373,Maize
7,69,107,10.695058962521557,83.89160173031729,9.132840661975308,235.40211912998475,Rice
71,124,110,22.39918686789093,25.40394320422575,9.181622460249514,113.77760964674931,Grapes
91,95,123,15.815154539157675,34.07207917339892,9.629046238777429,196.0036967155294,Maize
61,12,74,22.518286186301502,52.98987208195753,9.053314942506804,33.95924776520522,Maize
83,77,199,22.09959470258576,58.47239637774642,3.5137018838110414,189.2154754271504,Apple
61,138,190,25.798628242190468,79.67050124681764,5.933543465045698,62.43752844016875,Grapes
110,111,103,19.21769831819814,52.47058869329215,8.738672511395219,250.90216438181747,Rice
126,93,86,13.5966971241131,81.92835740905633,5.844019238390235,118.81495087537301,Cotton
6,43,79,23.508607490026723,67.17778240590934,7.3499104408301195,98.27197383843841,Maize
83,117,122,33.041924222896256,23.72657759044873,7.3804284631970045,253.76713552579284,Rice
131,32,88,28.189157059573986,27.444503701784118,5.836161945848468,33.94003841396324,Cotton
133,101,196,18.6803416850163,51.58490038868029,9.288633134600241,130.25724621494786,Cotton
57,41,73,36.117272264558636,48.132487805657405,6.720661410471153,122.86098427985873,Moth Beans
21,141,63,35.43646108047612,77.94480718880733,6.474618918000005,99.17450404137513,Grapes
126,86,192,14.912973262015685,63.943394022572264,9.884087972236134,273.4677042964106,Cotton
2,60,130,9.9509934855146,47.37944496619344,6.658402330064747,228.7580933976488,Rice
126,89,115,30.446214283842256,28.685384376733165,4.641748812342919,37.77063964535898,Cotton
40,6,66,32.966219631395276,33.507990799992584,6.7836443063260035,218.68311094291724,Rice
105,62,148,37.06164532577957,63.49308758833907,8.709707107327553,166.58915900980472,Moth Beans
13,111,132,34.78322270737867,50.41573722138215,8.471906092149002,270.441274643639,Rice
11,127,109,26.33561523162731,58.2837657620178,8.546923296694214,106.99888162284365,Grapes
86,118,72,24.277528305001518,28.678259435992096,8.031352217586637,179.61703589146404,Maize
11,111,19,9.612958696867521,71.00993770163265,5.126994106026805,159.2099663779941,Wheat
24,41,187,16.002368247867512,87.31833171361316,9.017338149377482,156.0979319312744,Apple
44,83,39,22.220750750601454,36.18279758367345,9.218038178408097,146.79730106578512,Maize
121,96,187,27.15231388244018,56.27022342153708,4.742577258358714,77.1649941979742,Cotton
54,22,18,25.071753532897592,97.89535029579756,4.334916073928921,230.08735845288518,Rice
99,102,181,30.484970898705363,42.65878968736258,9.743871798970318,145.47141710152226,Apple
135,67,106,16.969194381901595,65.17398566344346,9.057273367362356,286.4675244507244,Cotton
118,143,104,25.29661614345222,21.756830217221015,9.21671134214366,92.5047427595918,Grapes
52,8,11,11.37375350701113,66.11729021323211,9.17280886159613,209.80278741631741,Rice
31,139,34,20.879033288629643,21.70833250419714,6.966795673815861,281.51934813967216,Grapes
50,65,53,30.704696322274348,96.4942474378487,7.636971114661118,204.44141379847372,Rice
43,111,148,29.047304920128084,75.54698807821879,6.990322253655307,262.21386831763573,Rice
81,58,115,37.72676792542762,81.78174177967075,3.827720634818106,250.0397068124477,Rice
36,92,183,16.914420878842478,74.55297502636077,8.271219746257746,120.11272490594307,Apple
95,72,76,23.34712753588019,64.71669710257606,6.734125013349634,186.83445530318002,Maize
55,133,84,18.422288082200705,52.69249917335346,7.6453380786574705,63.44065246755685,Grapes
104,59,87,21.665610930527905,87.82011065945137,6.7168947518434265,168.87619538937668,Maize
58,7,46,33.82294379218614,96.28786740870342,6.647592462863718,84.05730816438574,Maize
130,125,21,28.778904995503808,56.91711086975099,4.599450300657708,226.75883455677987,Cotton
34,133,195,34.567282787349384,94.11201422735253,5.283767776903353,166.80024128601065,Grapes
92,106,177,14.742524363291086,64.1666302590125,4.516657228441317,134.3212068116016,Apple
96,42,11,34.302144640969985,60.301040073093255,4.752264292002192,94.72559273441976,Coffee
134,89,159,10.545058406008826,53.08551503416067,9.727055234689953,297.63817795187776,Cotton
75,137,14,34.74709898876485,31.998747491590308,4.47992605294207,39.93552480601129,Grapes
48,96,38,18.408954360253254,14.31989083035309,5.223330715553329,32.10986919913277,Chickpea
93,25,40,17.985958895690743,34.76953550962127,7.279773809526944,80.39755733729434,Maize
23,113,157,23.75298643960099,57.8361927579066,7.405142887914508,289.95814349853384,Apple
36,51,10,36.26815348151837,46.67655589433872,4.485434430360506,292.2282107929557,Rice
3,88,156,10.195215848697037,52.56972960822651,8.57979152502536,202.0699102666538,Apple
107,87,150,19.085144472065764,98.33574688250826,8.52529835464208,264.66965348338056,Rice
125,39,138,33.811902069553405,44.123423877562175,5.018833306904903,79.48136117374112,Cotton
19,73,33,20.364790741115627,52.88773278496928,5.347464337122947,290.22770218110134,Rice
49,133,130,14.615381409834356,25.48233741634248,9.50312233894078,59.69418833879897,Grapes
95,144,157,21.203990094877224,18.124364989580936,8.78429725426866,48.112802314500996,Grapes
104,31,187,20.058133043556744,80.68521825495453,7.9659010116001525,51.194807910741865,Apple
116,60,85,35.53015308282774,63.07875305619016,4.026292617667844,179.32956266977297,Moth Beans
97,27,178,31.048483771698436,79.42061331977497,6.176890117776485,237.11088339961856,Apple
65,25,156,23.549374227724986,26.888200704243438,7.079531981291693,121.933475449148,Apple
78,65,79,37.660420548269876,63.17727432171142,4.699432243096172,291.85508460454315,Rice
5,67,30,22.38610391325696,35.8132527933583,6.368650125492637,140.7687983968956,Maize
38,126,131,10.500544659952038,33.61331625340171,7.3465656159276165,61.82469711495413,Grapes
114,56,119,16.45841019699756,14.991237208556733,5.595210752738556,149.53875599574602,Chickpea
124,92,130,21.533258022403928,25.20930222694018,8.498046841283118,208.7723319874383,Cotton
11,59,32,13.381556625066708,40.5970575889738,8.878877322488355,251.35876698021727,Rice
130,50,135,36.46890168866206,24.051573410820758,5.571100604378053,147.53758460793284,Cotton
17,36,79,31.191987816278974,98.78382587534063,8.867405788751725,185.02269764166857,Maize
39,59,170,16.633986252490963,40.54240777305976,4.162890023059296,94.32182998016124,Apple
20,100,193,26.051492378723143,25.207859416400222,8.861466231185002,199.5647943407329,Apple
98,137,82,29.866315387599503,31.121078903204367,4.477602762672746,294.1002004181955,Grapes
25,40,183,36.2853447240785,64.54247763736697,4.030733776062247,33.63689317940669,Apple
7,114,94,34.54375219592199,19.50774305237181,7.607362588422472,266.45552645603664,Rice
99,110,180,23.843613003235838,88.1693351921395,6.520399140833884,176.31453576937133,Apple
86,62,25,31.419856497956115,96.68897241439467,9.31049984264213,90.08342735831938,Maize
41,43,58,25.21462681176548,35.22027817739475,5.824410854981435,285.4593393825737,Rice
13,84,188,24.93895358932977,52.70819309881391,5.337774486000823,154.3724962503739,Apple
77,101,107,12.150465183475204,15.903562788536748,6.70470339932287,112.2098899652012,Wheat
1,117,63,12.48321961407164,69.10107932654105,6.418055588919433,70.45634065929383,Wheat
118,65,76,24.262381558655758,49.59764099252264,5.7043394957900055,87.95771445135206,Maize
36,141,183,16.650757113386994,37.22502808473379,7.939944311669303,251.53203356242105,Grapes
68,10,24,9.414277551845684,31.78799151302833,8.361195737049012,190.8059825901721,Wheat
40,113,116,29.9069047538862,70.2459846786534,8.959097401792874,273.8822822177519,Rice
61,39,63,9.748608623352817,49.79466466877904,9.726282270146195,84.48722969986446,Wheat
59,43,75,26.182083760238392,29.450698856572433,5.206599629648029,53.67652352999461,Maize
124,122,141,24.54445878851758,73.26338100786687,8.082998287935755,21.69233361121402,Cotton
110,9,113,37.08938896487189,62.59621634115565,6.0232527071727695,161.18564645724626,Moth Beans
13,91,133,22.939023668951137,87.84579672393667,7.833324620487092,297.5293266461927,Rice
83,80,161,10.657161942231683,24.10292730337839,6.54628281823501,213.20034473158162,Apple
129,61,195,24.909288659948682,81.56732776722323,9.860147857714763,105.73369656631061,Cotton
69,131,204,33.36000818199016,71.92244366628427,8.1649736690608,263.76668608127574,Grapes
122,33,60,37.90799910101805,23.89094056721641,9.595944322779676,237.3187899446528,Cotton
88,91,200,21.366020671720918,73.75458276896799,8.84380511667959,24.285416169277912,Apple
27,50,39,18.15272328090488,51.973066843665414,9.278566471445576,247.08721359040425,Rice
65,120,127,35.27427627099837,95.26869155780251,8.71228286217392,103.54643851230188,Moth Beans
4,116,135,14.384270169022745,26.17857615313934,6.438618434405833,61.6092231542411,Wheat
44,49,108,26.770524318961456,69.28367161015348,5.11144610142006,82.91997344690674,Maize
46,108,11,20.646861186083676,46.85028390981335,5.8700491228833425,150.26518561628865,Maize
30,89,31,9.999605056702215,96.28606167081549,3.6295118888956828,138.11328372490706,Wheat
138,138,5,18.940823449726373,42.377840994963776,6.85355627177387,100.31066922603503,Cotton
9,112,203,16.544672857078098,96.74798821629481,6.732369921730616,67.87669357355509,Apple
117,22,176,28.833861695149817,91.52778319466442,6.861602974915124,231.90015952052306,Apple
13,98,91,36.50468253260401,37.252958236716445,9.73379983982121,295.25051987830693,Rice
79,37,45,16.626977871456223,83.10459280707278,9.333305622110972,236.22605935667394,Rice
92,130,127,32.49480542322911,99.62196135510152,4.534961781312691,102.27047701268846,Grapes
9,126,79,10.416506654601559,35.729018186730286,5.86084813795769,88.05689127257308,Grapes
75,142,46,24.513133493162545,51.56283656180549,6.2133195485648764,80.51111354633083,Grapes
93,119,121,10.860061860328923,58.73554334474133,5.807410674250546,58.00123070795209,Wheat
104,32,165,36.07376334101467,39.364077679132336,8.610374167065043,173.26989281445975,Apple
0,15,182,31.177457392275794,15.31277620955856,6.853841087152556,188.3013034030297,Apple
132,51,67,28.012137407174098,32.93111500098729,7.161438828618401,216.12973966435217,Cotton
19,131,169,32.8577743434402,38.246572053391226,8.959286777522724,209.0993171195597,Grapes
7,122,191,27.707578030648765,52.1495743133641,8.657940181858296,101.26866053678033,Grapes
0,130,131,37.0931763974893,28.71481314355256,4.346153746049918,111.82645950032334,Grapes
56,76,180,29.64757207765133,89.09987467548385,8.069053338135259,209.46104085296992,Apple
63,111,137,35.80003139980161,74.6223574148949,6.286791224973028,117.14644413784868,Moth Beans
117,141,52,23.90025124671063,21.32724107013093,5.385752979600003,79.10924671416902,Grapes
27,37,7,12.21828085907039,69.90795079803411,3.820120453773993,124.0654507276936,Wheat
120,23,120,24.2227894655521,70.21445697088336,6.618397186210887,95.63939580667778,Maize
106,78,179,12.504686579442325,96.23502093335198,5.774794756637001,44.55093649876463,Apple
48,102,194,26.100809591951027,14.259794936629866,5.109683453928965,250.77861483290968,Apple
119,133,103,22.888797367407758,35.32219068329942,7.945899069420529,257.1649661856561,Grapes
43,97,120,26.979201616717226,93.79006722627713,8.424706478819758,81.09058344639249,Maize
55,52,18,9.093371846801084,94.16351672425235,5.066652921788319,38.00667146800609,Wheat
110,68,195,14.489342356336632,75.97043206587482,3.8164635947478223,225.3940275836279,Apple
133,65,116,23.146848611834223,79.85564561008843,8.932017283617505,78.80495799002901,Cotton
107,43,65,36.554703998402736,21.867534381949653,3.563742343707541,129.37506606344715,Moth Beans
113,132,163,20.001383978370626,58.19332179092809,9.49751996109742,37.82960012199254,Grapes
77,92,99,21.191663160766133,33.91613725085395,7.516767193489318,82.90294456284498,Maize
129,30,21,29.669125798993367,29.584751750771083,5.5598184652884495,240.42683337563875,Cotton
36,21,128,26.430748512754647,83.6860837246066,5.077458621291112,243.62221224242612,Rice
19,75,28,17.528643582871332,25.613279754527078,3.5576362512926414,77.56958131878349,Coffee
25,17,120,20.79583875056889,54.30404078168913,5.007017068869613,113.38404893965969,Maize
28,73,155,15.156834126631189,94.71772860439884,4.381461129709703,57.31828050806071,Apple
0,30,86,37.007826606602094,29.98155677861946,7.417863812628132,40.61999121920842,Moth Beans
118,53,54,12.614523941474905,98.10743444148818,4.565891767000329,295.8237366166578,Rice
34,11,83,19.657634109339448,99.50876677545108,6.883230960234364,202.2551184460653,Rice
58,62,83,9.554497988824327,61.78307530268665,7.276745103004613,170.70282955713262,Wheat
68,53,74,15.275961164459556,28.63227565523558,5.407466869420253,232.80858311267326,Rice
11,107,31,31.589757240700525,41.18502036291703,3.7244156737197995,253.54145039318732,Rice
19,57,19,14.67431678283528,50.50638361018202,3.738424835930855,244.26670551643426,Rice
42,66,54,11.137851353845797,40.60188329480717,3.6686229260410728,24.597966902585696,Wheat
125,21,40,22.65403285146008,38.13465986938036,8.230397869673897,71.93259569695857,Cotton
49,29,12,9.091101654247941,97.61175499260675,5.535262110811509,202.06367398875702,Rice
28,135,83,11.27517170924893,27.189375157754125,8.596321190193049,124.4610986895017,Grapes
38,33,135,32.38267539123888,77.06620014965016,6.263090072594235,293.1301769949877,Rice
37,121,194,31.327021669900507,14.035284891769038,6.3991878453117685,204.9825323534346,Grapes
83,30,51,35.522053555822964,65.27170956860441,6.782448656061272,285.92059662671943,Rice
127,128,109,33.75185072859389,92.77109834004851,8.063401320800665,76.00212189753069,Cotton
125,29,102,28.74872644660269,38.762332092016834,5.250418341310125,260.1800538159764,Cotton
44,58,100,10.328119433179356,29.955233872163852,4.278159037014572,109.33594101663265,Wheat
51,77,193,31.6591796452104,70.04446235954472,7.058766945225354,295.09901669011026,Apple
79,124,164,33.488915676544366,75.28372102766181,5.592656788753532,63.837450836334945,Grapes
123,60,120,32.13319865654107,73.17062462987039,6.33194440747544,163.54246963705478,Cotton
118,69,17,23.64758783099436,41.461251681838164,7.6404589333587545,240.4107804067199,Rice
7,97,5,15.600733688564866,35.68940658570246,6.662404743304132,140.27460960792197,Maize
84,90,38,33.48363529011082,96.2090167967358,7.469784429445395,150.1273687321658,Maize
128,84,194,30.033154044412044,93.40375771121393,6.982880013527218,294.206911150596,Cotton
7,112,83,37.43822629215447,53.329228450782544,8.234696780391035,138.2356657837206,Moth Beans
95,122,82,13.34622385447324,86.77267248927612,8.017994353354368,187.93204396653968,Grapes
101,87,125,15.389405825120008,52.899819076549456,6.918815307575163,35.16202566769189,Maize
4,19,97,14.984505976539879,50.49745555423589,7.844979333502124,254.13440229845227,Rice
85,135,102,31.94216121454303,27.481613493539342,9.090781454544722,200.1907176163131,Grapes
33,143,86,14.257693056343452,50.670920858309664,6.266536241844279,132.31758859586216,Grapes
54,34,203,10.746467030840538,60.2178567195834,6.1416836655922795,24.49513210735649,Apple
118,61,163,37.957975552300354,15.935372158867036,8.391171973455233,184.48393212499408,Apple
113,132,196,9.524662574198356,52.193718445084954,7.2283445570687626,23.51887631859709,Grapes
25,52,157,33.18912655663888,81.19663478198723,3.9544433934245666,20.33460466670698,Apple
135,140,42,19.46871177327906,72.48396084818721,9.209516900422921,191.2754002775206,Cotton
46,26,18,33.375171424928205,68.62350104229841,3.697011854320897,72.54674471900609,Coffee
112,10,140,24.994918343365434,92.22176684559942,8.289736679742356,73.3447388216305,Maize
75,108,95,35.12763190100171,15.55075284496978,8.356282513307603,201.60949530150276,Rice
71,40,58,35.8448352033071,61.90609241253214,9.599910945804355,34.92781824714605,Moth Beans
88,83,134,9.06566689339866,81.71200096323481,3.846460213774853,107.12674608992666,Wheat
45,120,105,11.002035538989418,60.554842912308985,7.319883909020742,61.5420687954813,Wheat
32,61,93,16.11047490346898,41.85501752191261,6.238179652013139,181.28903080343642,Maize
0,53,60,28.34401015781425,25.717548597910096,5.61605091110107,203.97071301421605,Rice
30,86,98,34.73754813813598,90.33042417619245,4.078038785914067,220.4757673005341,Rice
52,70,97,22.23030497778371,54.48556574533386,7.100986365896379,90.95427830336119,Maize
47,81,88,26.52361499520855,89.51790694077032,6.565860644317528,44.81143095497035,Maize
68,49,89,14.304195701630386,64.38328252925248,4.169148532166555,41.8740566298476,Wheat
104,83,193,32.305031549345216,71.98052202889006,7.419932845421334,138.4701304693012,Apple
89,24,26,37.04598085152132,83.1664592765467,8.222899969618807,282.94474571943476,Rice
62,127,39,16.64308884110625,70.68737683561156,8.410581126743349,80.52867152067284,Grapes
72,71,20,23.24891778673595,48.232716298388645,9.294388404879536,91.37416517295071,Maize
88,87,54,11.314590426786115,58.172471017863984,6.120612748088174,48.047086985428784,Wheat
12,7,126,25.126790368718677,83.06191512212567,9.599665719181676,188.34853614251261,Maize
72,68,132,23.481276501923073,46.13392548807664,9.03874819252919,209.0046589573146,Rice
76,44,117,13.017545337328265,47.37844528209075,5.39761005455321,198.7348758686913,Wheat
67,63,175,21.70833342304779,22.229349980988097,4.519411439036534,259.39420756644915,Apple
97,66,21,18.55585584092765,92.6542614290703,6.2864921352192855,155.22638213724795,Maize
124,136,84,24.03746155891153,21.82912308530799,6.072151730918186,57.379057333243914,Cotton
101,64,190,25.901106594520936,69.74598926057581,7.1846035541197075,100.45462633582672,Apple
131,120,134,9.048070895330518,49.5347251770406,7.2336718868975876,204.1555326111358,Cotton
101,79,136,31.021374702127016,48.88326756196804,8.299916700031842,190.44790870015365,Maize
18,126,89,29.62001732236283,72.44145794525082,6.763295668515905,167.61887006854357,Grapes
81,111,171,19.49556247723045,19.77006100616957,4.1708649020209,209.86410839545505,Apple
22,100,98,10.345729318609493,65.05869733382337,8.99306454753988,197.19465640377723,Wheat
82,95,138,30.84403016172347,80.3947335936225,5.482493332385197,265.0083192712566,Rice
108,134,85,36.691114685961466,85.22629717824711,9.71630374596219,182.91255293896646,Grapes
74,66,73,15.812426603842816,28.665613487864675,4.254304695550529,236.4511777187547,Rice
128,53,73,18.246918721121506,91.17803830672294,9.63280750228802,89.14058935867807,Cotton
87,141,152,14.167336372868998,70.42856389888003,4.082475564048108,208.5347585157609,Grapes
53,96,196,25.64653480166932,89.83951287057872,4.978631282861181,270.8099649103839,Apple
88,128,20,13.321368723705685,55.73414167147705,3.7981116293538664,127.23358715615365,Grapes
64,65,55,19.20086314907228,60.614867678359374,8.012724138489567,236.59096408014375,Rice
75,52,109,29.15278000688048,93.03729182446571,8.941911914059467,221.49142573233104,Rice
59,140,169,25.155386703872974,91.39222072850177,6.278054923622275,36.54828273036665,Grapes
92,62,201,20.08470687837571,52.54183510973417,9.44254128027155,181.6593100754921,Apple
48,105,174,21.071288372780224,37.59948632066863,7.277914059235838,56.19263907782306,Apple
34,116,189,25.2136377725983,47.812657372526715,7.532045666857749,288.91472988010435,Apple
101,66,70,8.971250054305111,47.347732253558476,8.910682890884928,245.57128575078244,Rice
10,43,13,11.09248815884541,38.67055124852028,5.399521312331769,50.503216746699394,Wheat
98,62,111,34.53273557867994,37.09784597263513,5.767300616496805,53.847055346054596,Maize
109,103,104,11.07406648146569,88.05141253725587,9.298092282845724,185.26373166570806,Wheat
73,48,90,29.43866500934675,20.008125178880903,9.266166374648089,115.87919042014497,Maize
8,33,68,35.66511439198433,72.2745616605651,9.749489767685574,29.70382882232438,Moth Beans
2,63,26,16.70396124561055,28.862524425254897,9.271765225226694,170.57633917758875,Maize
84,75,166,19.618349962137817,43.627506831889434,4.31518103061351,127.82093771266544,Apple
25,96,187,25.412505050665715,19.29270093559597,8.77183543127672,48.09926487934446,Apple
71,13,161,34.54590191344667,37.217732769569736,6.122966259901402,242.93386904716317,Apple
47,131,170,36.30364314800427,80.08421211608282,9.841128678054002,274.391340747508,Grapes
116,138,114,30.395246844849027,90.11131791106425,6.5225981717043275,230.33311365592814,Grapes
11,135,101,11.329297016957067,33.05133506360357,7.044550928014212,248.6334021845251,Grapes
132,25,22,28.339301341617645,53.86511417626728,6.89055945764351,80.18437769998063,Cotton
47,68,75,20.780868678681735,54.44786812259975,5.559116991092978,93.27328035537109,Maize
36,94,197,22.544469185139,89.12747629533715,3.9801413689146763,77.9706562031742,Apple
43,40,131,10.23513299807917,79.60071854731926,9.23216787457228,232.6876339196268,Rice
14,66,101,14.37901446891366,58.12464077965229,8.637125200168235,283.5209479437902,Rice
42,80,5,31.882997339982513,71.68425924057252,4.392971395581883,219.28074347202494,Rice
86,17,136,22.055597924997507,86.87253463620554,8.471316936640466,265.04776063651656,Rice
